year,severity,vv_db_anom_mean,vv_db_anom_std,vh_db_anom_mean,vh_db_anom_std,rvi_anom_mean,rvi_anom_std
2017,2,0.4996020173373288,0.7884795192328135,0.47422633758962973,0.7444819121424258,-0.008959880430404453,0.1394907081192357
2017,2,0.17553882598876952,0.6883702084749157,0.42651119232177737,0.699287483190552,0.03475878834724426,0.1422510362924077
2017,2,-0.4916861852010091,0.6136148214558129,-0.6487131118774414,0.8544906160011628,-0.04387778043746948,0.11219327299777722
2017,2,0.06404700279235839,0.7958014435105382,0.6103694915771485,0.4997510730263516,0.08216902414957682,0.13709105125026447
2017,2,0.11845512390136718,0.43599846871868536,0.4029367446899414,0.2552606413892747,0.04171000719070435,0.08350867687389958
2017,2,-0.0670548439025879,0.2761917435755708,-0.1362356185913086,0.13598931461075503,-0.03386554718017578,0.046722693705352196
2017,2,0.1264791488647461,0.0,-1.5296077728271484,0.0,-0.2966381907463074,0.0
2017,2,-0.4609546661376953,0.0,1.3127803802490234,0.0,0.2672896981239319,0.0
2017,2,-0.005320549011230469,0.0,0.081298828125,0.0,-0.012923955917358398,0.0
2017,2,-0.30449242062038845,0.7100421349979192,0.09774304760826959,0.707979839504495,0.052172713809543185,0.13490031571044273
2017,2,0.4696941375732422,0.0,0.5993766784667969,0.0,0.009177923202514648,0.0
2017,2,0.6753454208374023,0.0,-0.4477405548095703,0.0,-0.19034409523010254,0.0
2017,2,-0.20537180370754665,0.3432365231926233,-0.022997538248697918,0.348014968614097,0.02449023723602295,0.09057371888223818
2017,2,-0.3521442186264765,0.6283762430050036,0.06167638869512649,0.7098123816298494,0.06412586711701893,0.12178149405440612
2017,2,0.003996654793068215,0.8308030929160072,-0.2006797260708279,0.787468158196623,-0.03418896816394947,0.19239101977752615
2017,2,-0.3907170295715332,0.5548853874206543,-0.33238983154296875,0.10439300537109375,0.001996248960494995,0.11656329035758972
2017,2,-1.563974380493164,0.0,0.5643367767333984,0.0,0.34831303358078003,0.0
2017,2,-0.3449228286743164,0.7852056917435698,-0.07474231719970703,0.42657001514596554,0.07168397903442383,0.14223427024407348
2017,2,1.2461413145065308,0.19416377138419963,-0.4916691780090332,0.5020303807789966,-0.22938849031925201,0.06183402491233255
2017,2,0.22765969576947534,0.7104530074337246,0.4367295070033338,0.6850942186150178,0.027657348913547306,0.14232694833342788
2017,2,0.24448453776041668,0.6651187771290917,0.37675992838541666,0.7043937569456256,0.014982603708902994,0.14767897994219426
2017,2,-0.10188913345336914,0.5052141185860809,-0.6894756044660296,0.5270066619369974,-0.09309782300676618,0.1145849343627165
2017,2,-0.11976051330566406,0.0,0.31004905700683594,0.0,0.08077013492584229,0.0
2017,2,0.2956097089410709,0.8129386355063924,0.7019766785327246,0.8053100266880913,0.05774296190740033,0.14780303152058555
2017,2,0.7558884620666504,0.24669790267944336,-0.8814244270324707,0.11176633834838867,-0.24429470300674438,0.01289832592010498
2017,2,0.18967151641845703,0.7789339192903729,0.9732786814371744,0.3864722760084392,0.14279848337173462,0.21282637966290624
2017,2,-1.013967514038086,0.0,0.13700485229492188,0.0,0.1964905858039856,0.0
2017,2,0.20466440602352745,0.6866624881004469,0.08548703946565327,0.6699159850024211,-0.023313522338867188,0.13723674955268125
2017,2,-0.3575466473897298,0.8685507771837564,0.316226323445638,0.4637932397707507,0.10461626450220744,0.1389758751143055
2017,2,-0.6070114135742187,0.19829945455625123,0.09274864196777344,0.5592653758616015,0.09933254718780518,0.0788728897752123
2017,2,0.10472293300483063,0.721180307049893,0.4187215790493798,0.7430846764250173,0.042455250980289835,0.14660930289350202
2017,2,0.3451113065083822,0.6048144986421773,-0.13545475006103516,0.851979738123601,-0.08288774490356446,0.1406658410634697
2017,2,0.4867868423461914,0.6110591888427734,-0.40070343017578125,0.03383636474609375,-0.16593194007873535,0.09996438026428223
2017,2,-0.1068115234375,0.0,1.0665454864501953,0.0,0.19643795490264893,0.0
2017,2,0.06436856587727864,0.027848828518550153,-0.7308133443196615,0.35844271590107435,-0.1276225447654724,0.038632852528394546
2017,2,0.1285657496065707,0.745170993967693,0.028147620123785896,0.7183189363665056,-0.019785980920533876,0.15242889922821448
2017,2,0.3631157230686497,0.6807537138185156,0.4382525263605891,0.7088680528155902,0.006103678329570874,0.13721784967422698
2017,2,-0.6108529567718506,0.6225173505157623,-0.019709348678588867,0.680083182482517,0.10393267869949341,0.22161659980654444
2017,2,0.3796703338623047,0.5397625976272264,0.6748668670654296,0.8653740214478463,0.013491404056549073,0.1961910837644591
2017,2,1.1937692165374756,0.23379299619962118,-0.003082275390625,0.7080942743351472,-0.21344146132469177,0.13203379884775332
2017,2,-0.3479646682739258,0.6682321287635137,-0.06819076538085937,0.6797223586038594,0.03255492448806763,0.10385089201039645
2017,2,0.1249603230568258,0.7046134160881489,0.28590489803797164,0.6518614085433658,0.02073841427414154,0.14473530710090432
2017,2,0.34837654658726286,0.44007690707107294,-0.5532139369419643,0.6358920394407488,-0.1622755527496338,0.148946447780963
2017,2,0.6108665466308594,0.0,-1.490631103515625,0.0,-0.3644134998321533,0.0
2017,2,0.16518001556396483,0.3043273490105825,-0.6631858825683594,0.4728632369070479,-0.13984986543655395,0.10014720715884805
2017,2,1.1948127746582031,0.0,-0.7850399017333984,0.0,-0.37501853704452515,0.0
2017,2,0.8005552291870117,0.0,0.6407814025878906,0.0,-0.03484141826629639,0.0
2017,2,-0.03416728973388672,0.0,0.1784496307373047,0.0,0.025500774383544922,0.0
2017,2,0.019140005111694336,0.6983298191351306,-0.15627090136210123,0.7299752504729716,-0.030680711070696514,0.10857650534704076
2017,2,2.2619152069091797,0.0,0.04749107360839844,0.0,-0.38608652353286743,0.0
2017,2,-0.8270788192749023,0.28344058990478516,-0.30643224716186523,0.11835813522338867,0.06615409255027771,0.02441290020942688
2017,2,2.046727180480957,0.1319122314453125,-0.04236030578613281,0.21372032165527344,-0.3506859838962555,0.02843460440635681
2017,2,0.30931520462036133,0.32382631301879883,-0.1876993179321289,0.11083507537841797,-0.09661835432052612,0.07156920433044434
2017,2,-0.3634209632873535,0.9102625846862793,-0.00899505615234375,0.489898681640625,0.03819569945335388,0.05893316864967346
2017,2,0.04108428955078125,0.0,0.1976776123046875,0.0,0.01760411262512207,0.0
2017,2,0.3212124506632487,0.2184414031372889,0.24913501739501953,0.6708876926048789,-0.015725672245025635,0.1333332154096563
2017,2,0.6694450378417969,0.027716636657714844,0.07310009002685547,0.15653705596923828,-0.12035885453224182,0.013874083757400513
2017,2,0.13981205486148934,0.6805750145728169,0.40002414811410675,0.6693496394040539,0.035385165079486657,0.13696827706851686
2017,2,0.44295549392700195,0.0,0.9722166061401367,0.0,0.09281539916992188,0.0
